n_early,param,value
50,c,0.12962083518505096
50,c,0.1392718404531479
50,c,0.15991394221782684
50,c,0.1581697165966034
50,c,0.14635947346687317
50,c,0.13973255455493927
50,c,0.15088090300559998
50,c,0.12817519903182983
50,c,0.15509530901908875
50,c,0.16748814284801483
50,c,0.14838069677352905
50,c,0.1523546576499939
50,c,0.15195317566394806
50,c,0.15939709544181824
50,c,0.14919324219226837
50,c,0.15387263894081116
50,c,0.1520068645477295
50,c,0.13924595713615417
50,c,0.13766711950302124
50,c,0.14653587341308594
50,c,0.1468643844127655
50,c,0.14039745926856995
50,c,0.14155922830104828
50,c,0.12771423161029816
50,c,0.15045396983623505
50,c,0.13041827082633972
50,c,0.14808309078216553
50,c,0.14396527409553528
50,c,0.1350771188735962
50,c,0.1543247103691101
50,c,0.1368987113237381
50,c,0.1325046271085739
50,c,0.14443174004554749
50,c,0.14622636139392853
50,c,0.12850771844387054
50,c,0.11844010651111603
50,c,0.15691009163856506
50,c,0.14660757780075073
50,c,0.14928972721099854
50,c,0.15030716359615326
50,c,0.1497553586959839
50,c,0.11866689473390579
50,c,0.1670668125152588
50,c,0.1675187647342682
50,c,0.12085611373186111
50,c,0.16140197217464447
50,c,0.1555924415588379
50,c,0.13398176431655884
50,c,0.17068418860435486
50,c,0.1665002554655075
50,c,0.12506918609142303
50,c,0.12478171288967133
50,c,0.1294568032026291
50,c,0.1555846631526947
50,c,0.16745994985103607
50,c,0.13087689876556396
50,c,0.16348376870155334
50,c,0.10537578165531158
50,c,0.1597125232219696
50,c,0.16139322519302368
50,c,0.1601012796163559
50,c,0.13175185024738312
50,c,0.14434821903705597
50,c,0.15824837982654572
50,c,0.15501870214939117
50,c,0.14682675898075104
50,c,0.14560504257678986
50,c,0.1478675752878189
50,c,0.15348823368549347
50,c,0.1437353789806366
50,c,0.157578706741333
50,c,0.14452475309371948
50,c,0.1472359597682953
50,c,0.1583319753408432
50,c,0.12941314280033112
50,c,0.14839884638786316
50,c,0.1517394632101059
50,c,0.14140023291110992
50,c,0.15375033020973206
50,c,0.15167978405952454
50,c,0.1434086561203003
50,c,0.12954960763454437
50,c,0.14785875380039215
50,c,0.13856291770935059
50,c,0.16110332310199738
50,c,0.12678410112857819
50,c,0.1261114627122879
50,c,0.13717590272426605
50,c,0.13691523671150208
50,c,0.12789081037044525
50,c,0.13327759504318237
50,c,0.13259372115135193
50,c,0.12918290495872498
50,c,0.1383700966835022
50,c,0.13765612244606018
50,c,0.14561395347118378
50,c,0.1382361501455307
50,c,0.13370193541049957
50,c,0.12338390201330185
50,c,0.12677939236164093
50,c,0.1513052135705948
50,c,0.1266464740037918
50,c,0.12508484721183777
50,c,0.1490486115217209
50,c,0.12572631239891052
50,c,0.14707645773887634
50,c,0.13898399472236633
50,c,0.1261715590953827
50,c,0.1314334273338318
50,c,0.16926755011081696
50,c,0.1646547168493271
50,c,0.1167413592338562
50,c,0.15372733771800995
50,c,0.11393173784017563
50,c,0.15488092601299286
50,c,0.12029164284467697
50,c,0.12127573043107986
50,c,0.11313505470752716
50,c,0.17575472593307495
50,c,0.16485023498535156
50,c,0.17180627584457397
50,c,0.1556653082370758
50,c,0.15887226164340973
50,c,0.11860868334770203
50,c,0.167948916554451
50,c,0.14001721143722534
